company_name,industry,funding_rounds,total_funding,job_postings_30d,employee_growth_pct,hiring_roles,industry_growth_rate,regional_employment_trend,funding_per_employee,days_since_last_funding,growth_momentum,is_hot_lead,funding_year,funding_month,funding_day,funding_weekday,funding_quarter
911,0,4.064668365210295,1326885.34,10.669108722149302,2.4325175555318195,0,19.5,14.5,3402.2701025641027,149,14595738.74,0,2024,9,24,1,3
601,3,2.9475979806082977,2711648.81,11.18057240316548,11.281056023046087,3,13.8,10.4,2054.279401515152,320,32539785.72,0,2024,4,6,5,2
15852,3,0.861616668512362,4662426.47,9.506850657085112,46.103673598407305,0,21.2,7.2,989.8994628450106,1621,41961838.23,0,2020,9,13,6,3
2916,4,3.1464829481900303,9343019.07,11.54560102140003,2.762513789515898,2,27.0,8.7,24586.89228947369,444,112116228.84,0,2023,12,4,0,4
15319,0,3.0104474714165343,6902185.86,8.257705095125221,44.770375539900606,1,14.3,14.7,1530.4181507760534,1274,62119672.74,0,2021,8,26,3,3
2574,4,5.637849969179168,405639.17,9.685594425639277,32.53268752298155,3,25.6,-4.6,130.43060128617364,1372,3650752.53,0,2021,5,20,3,2
2681,2,3.076011070821913,10090767.38,12.008009755789864,10.038623853415292,3,30.0,-2.4,10734.858914893615,714,131179975.94,0,2023,3,9,3,1
10025,3,1.0954128207367495,4777197.87,8.616005681613645,-0.7874457348387813,1,10.5,-0.7,238859.8935,1622,47771978.7,0,2020,9,12,5,3
6126,1,2.100751020676912,1003809.41,4.63011928767568,-10.330236846103894,2,7.6,7.9,-1338.412546666667,1415,5019047.05,0,2021,4,7,2,2
2314,0,3.4927789425010323,877763.69,8.320517182019302,15.467354181432093,2,8.2,-1.5,519.386798816568,531,7022109.52,0,2023,9,8,4,3
7474,1,1.0590915399488192,11677890.51,8.869594498496792,10.064916937227729,2,22.4,3.3,10067.14699137931,590,105101014.59,0,2023,7,11,1,3
11431,3,2.3709925099408,1603309.65,11.035690316462498,19.82866310364991,2,27.5,9.0,843.8471842105263,1284,17636406.15,1,2021,8,16,0,3
11074,1,2.084338329851795,6343351.97,8.351029889851326,29.98680870574576,3,14.1,2.9,1860.2205190615837,560,50746815.76,0,2023,8,10,3,3
2383,2,1.124693883460525,2249919.9,10.824758040086548,4.450270285102009,2,24.3,8.5,4166.518333333333,1133,20249279.1,0,2022,1,14,4,1
9214,0,4.927884867230812,2898205.06,10.049187957441328,55.623849741643824,3,12.7,-3.3,651.2820359550562,97,31880255.66,1,2024,11,15,4,4
5855,3,2.5388968317648484,11279796.78,14.511377401453936,44.99487469198943,2,22.5,1.2,2354.8636283924843,118,146637358.14,1,2024,10,25,4,4
16121,0,3.210637906274728,11927503.38,5.719249005799025,35.44967761689613,0,21.0,-0.2,3082.042217054264,1444,59637516.900000006,0,2021,3,9,1,1
4070,1,0.9112637349478144,3418269.15,10.84670437298482,9.093868523461548,2,26.6,6.1,3224.782216981132,1240,34182691.5,0,2021,9,29,2,3
10547,2,0.9092854782566248,2172044.8,7.103463200626442,-3.978408470584181,0,8.1,9.0,-7489.809655172413,1804,15204313.599999998,0,2020,3,14,5,1
11352,2,3.282468394431882,409428.09,10.243872787747982,32.068329385827646,0,20.3,1.2,125.97787384615386,597,3684852.81,0,2023,7,4,1,3
13967,0,2.1944915347182627,6136964.68,12.503172946480674,46.1307956104032,0,19.9,8.7,1337.0293420479302,420,73643576.16,1,2023,12,28,3,4
5993,4,0.8618723173182676,1965534.74,14.734842728071875,20.716485803794644,0,14.9,-4.9,977.8779800995025,309,27517486.36,0,2024,4,17,2,2
6788,2,3.812091046578342,1747789.88,10.241668100564567,-2.1311560317670746,1,25.0,3.7,-12484.213428571427,1756,15730108.919999998,0,2020,5,1,4,2
7713,0,3.837194948106931,1868107.9,7.656480287617978,40.33978567134725,0,21.9,2.5,451.23379227053135,1722,13076755.3,0,2020,6,4,3,2
11844,0,6.169799088059756,3320934.65,8.60630715975951,39.424377479890666,2,22.0,-0.1,813.9545710784314,1759,26567477.2,0,2020,4,28,1,2
16158,1,3.327318830352362,2588111.11,7.0953550223955215,49.94982709775602,2,15.9,11.2,541.4458389121338,560,15528666.66,0,2023,8,10,3,3
11860,2,1.7746144037348572,2425300.49,11.97293551000599,28.47970096870421,2,24.2,14.1,839.204321799308,913,33954206.86,1,2022,8,22,0,3
14614,2,1.80490658214154,4924303.1,14.783807657652634,27.4590764629859,0,24.9,-3.3,1505.903088685015,953,78788849.6,1,2022,7,13,2,3
11432,3,3.8971125638429793,5187114.43,6.574221413628692,8.676966570651325,3,27.2,12.1,4286.8714297520655,917,31122686.58,0,2022,8,18,3,3
2047,0,3.845684330376393,4158589.59,9.26922773932008,-7.954083702234431,0,22.7,3.9,-5775.818875000001,1569,37427306.31,0,2020,11,4,2,4
13594,0,1.0100270405662075,3174328.27,8.067323447782137,4.918918500685368,1,13.8,5.1,6104.477442307692,259,25394626.16,0,2024,6,6,3,2
10154,3,5.119093710617566,7807467.86,12.002755569525291,11.437895642165916,1,19.9,9.5,6673.049452991453,687,117112017.9,0,2023,4,5,2,2
4582,4,2.9666547567628694,2289056.76,4.938548604238063,19.695401060029408,1,28.3,-0.1,915.622704,299,11445283.8,0,2024,4,27,5,2
542,0,5.488238270274017,12536766.25,5.55876422554935,21.16869393446756,1,24.2,3.5,5245.508891213389,242,62683831.25,0,2024,6,23,6,2
13041,1,2.1452888904647827,9145576.69,14.122404949388285,-4.818666486344261,0,19.5,-1.3,-24717.774837837835,625,118892496.97,0,2023,6,6,1,2
5012,2,6.641015128637909,3225812.94,9.2575604127579,46.23119408684375,1,24.8,8.0,659.6754478527607,394,29032316.46,0,2024,1,23,1,1
418,1,3.540239393261209,1166646.88,5.128307550601101,31.079252681229573,0,23.3,-2.9,355.6850243902439,1482,5833234.399999999,0,2021,1,30,5,1
3647,3,3.036603018569336,1995684.73,12.935853105304304,52.883901083762495,2,25.6,-1.4,407.2825979591837,579,21952532.03,1,2023,7,22,5,3
949,4,1.0080613601394433,1145549.74,8.157773599730394,16.209057109053667,2,11.4,0.5,632.900408839779,1707,9164397.92,0,2020,6,19,4,2
3492,4,5.138372135575354,1031938.07,7.1538822923828524,19.90369417941014,1,23.8,-0.3,424.6658724279835,47,7223566.489999999,0,2025,1,4,5,1
1372,2,3.4411657810078027,1246540.18,8.391621476706883,3.619465293707576,0,27.9,6.8,2596.958708333333,1397,11218861.62,0,2021,4,25,6,2
14718,3,4.336469508489718,7059674.98,5.993536920733181,39.78194460447887,3,19.4,13.9,1838.4570260416667,1332,49417724.86,0,2021,6,29,1,2
8102,1,1.1509740756073428,6194876.66,10.00435130937505,33.88982903782467,1,9.3,8.5,1865.926704819277,940,61948766.6,0,2022,7,26,1,3
9968,0,4.075607391854409,2897514.63,6.152908204242022,40.930144185797616,0,10.2,10.8,878.0347363636363,1578,20282602.41,0,2020,10,26,0,4
12439,3,3.0102539882309785,1266583.01,10.626029264789516,27.67633663262496,2,28.6,3.8,449.1429113475177,1265,13932413.11,0,2021,9,4,5,3
10931,2,1.0039660588478745,7975685.18,5.440353909720475,-9.254071250786792,3,23.8,10.7,-9274.05253488372,100,47854111.08,0,2024,11,12,1,4
9827,2,3.880689964566543,7176496.73,13.38369969118146,-10.380508021909034,0,22.1,2.9,-8063.479471910113,506,100470954.22,0,2023,10,3,1,4
12047,4,2.958374107170197,7513633.7,12.895611968628131,33.77866908330427,1,18.0,-1.6,2290.7419817073173,1444,90163604.4,1,2021,3,9,1,1
5390,2,5.118926892085418,547840.66,10.04224492131251,38.01649955599464,2,12.2,14.8,151.33719889502763,1597,4930565.94,0,2020,10,7,2,4
11928,0,0.9824626813725004,4056359.48,1.9745221841978065,15.554981003084489,2,29.8,13.4,2146.221947089947,301,8112718.96,0,2024,4,25,3,2
6114,4,5.7341382720225225,2186644.85,5.132582445401841,-5.45953991132638,0,14.4,2.6,-5085.220581395349,1746,13119869.1,0,2020,5,11,0,2
5477,0,6.322920260900938,5539366.93,6.233177733704492,16.506923101578764,2,24.5,4.2,3258.4511352941176,1595,33236201.58,0,2020,10,9,4,4
12178,2,2.820729918489143,1591594.06,8.481645644147138,17.910378923023533,3,16.4,13.1,904.3148068181818,350,12732752.48,0,2024,3,7,3,1
4305,1,4.068393813268157,6349466.79,8.363682034515081,3.253060993508433,3,20.1,0.1,15117.778071428573,445,44446267.53,0,2023,12,3,6,4
7654,2,4.139960120834953,6557946.53,8.565192258726864,34.636569844469385,0,7.0,7.5,2062.247336477988,1472,52463572.24,0,2021,2,9,1,1
13176,1,4.4661299740515545,2541407.44,6.57604354333566,40.796195473027126,1,18.7,0.3,600.8055413711584,116,15248444.64,0,2024,10,27,6,4
1312,0,5.486531858331471,2442809.46,14.416552786359114,-10.445920432541314,3,29.7,11.6,-2908.1065,765,39084951.36,0,2023,1,17,1,1
600,0,2.1406024750743096,8853244.0,8.149700663333075,-9.93289821223244,0,22.6,1.0,-10539.576190476191,1822,70825952.0,0,2020,2,25,1,1
11665,2,3.010069253740652,2423731.86,7.514478335854511,14.846339282177086,0,18.3,6.6,1671.5392137931033,804,21813586.74,0,2022,12,9,4,4
16323,1,3.9341074598713153,1175938.13,14.178073966981827,24.677251704781703,0,15.0,14.2,498.27886864406776,1465,16463133.819999998,0,2021,2,16,1,1
12340,2,6.772072988935113,464006.42,12.367215254486442,18.257075715369712,2,17.5,-1.8,206.22507555555555,421,5568077.04,0,2023,12,27,2,4
10041,2,6.165820291066664,8977092.65,14.744267732927142,2.2950404329122414,1,6.4,14.9,26403.21367647059,835,125679297.1,0,2022,11,8,1,4
3071,0,1.7842597721906566,1146136.54,9.476852505613092,14.483756240262238,2,8.9,5.5,779.6847210884354,966,10315228.86,0,2022,6,30,3,2
1663,2,3.2813824898293835,2591512.88,15.879320074873382,9.3557819524352,1,9.1,14.7,2617.6897777777776,381,36281180.32,0,2024,2,5,0,1
5074,0,4.001615314505194,9970408.86,11.111354878932987,43.60240488886284,3,25.6,13.9,2297.3292304147462,157,129615315.18,1,2024,9,16,0,3
6718,0,3.4725633180009616,4219519.85,7.972981212638573,1.5175341822896136,2,24.8,9.2,16228.9225,1133,33756158.8,0,2022,1,14,4,1
256,1,1.005494757368257,271096.14,20.01822747808034,20.465402130802666,3,5.6,1.3,108.87395180722892,112,5150826.66,0,2024,10,31,3,4
5432,2,2.061262731355062,1047384.53,13.417704921872662,43.16999451461005,3,18.8,5.8,254.2195461165049,44,14663383.42,0,2025,1,7,1,1
7095,0,2.700369751834113,3849101.57,9.140770260821148,-9.780552210525396,2,8.0,4.0,-5064.607328947368,115,34641914.129999995,0,2024,10,28,0,4
10917,2,2.0471275948937726,3225874.58,6.8562675230177295,12.369981896067817,3,10.2,3.0,2271.7426619718312,513,22581122.06,0,2023,9,26,1,3
717,2,1.5736187965303987,2142099.97,9.04373369577374,33.91295035809995,3,20.2,6.8,630.0294029411765,942,19278899.73,0,2022,7,24,6,3
12338,3,6.1751236088752055,868223.02,13.456373933810092,-6.163619706694057,2,7.0,0.5,-1808.797958333333,1493,12155122.28,0,2021,1,19,1,1
9531,1,2.026903643426358,8021379.07,10.749088283277612,35.496758971434154,2,20.5,-4.3,2030.7288784810128,676,96256548.84,1,2023,4,16,6,2
7727,2,3.050957979338331,8271813.07,5.373941753642273,-8.869972417370077,2,18.4,11.5,-11029.084093333331,836,49630878.42,0,2022,11,7,0,4
13670,1,4.318495712731042,4857791.24,8.307476607125045,42.87399045169573,1,10.6,0.1,1109.0847579908675,1658,43720121.16,0,2020,8,7,4,3
12402,0,6.006136345477468,1816571.5,8.551619910550938,13.266224553437851,2,18.1,-2.9,1261.5079861111112,39,16349143.5,0,2025,1,12,6,1
7442,0,5.872464070642122,724531.77,12.181434030854495,42.73488991718006,0,6.6,3.3,161.36565033407572,1102,8694381.24,0,2022,2,14,0,1
11417,2,2.027264619714304,4058223.42,11.928572832370971,-4.198242325730607,2,13.0,2.4,-8634.517914893617,780,48698681.04,0,2023,1,2,0,1
5177,0,2.329766542102493,6038578.23,4.727434091478211,33.60386265858438,2,28.9,-1.1,1480.0436838235296,1142,30192891.15,0,2022,1,5,2,1
3617,1,3.208681926951589,2818746.36,15.06271798806874,5.187129673147146,0,11.5,6.7,4859.90751724138,763,45099941.76,0,2023,1,19,3,1
7316,1,1.0822980249287346,5225770.5,9.195106748194195,39.19052950294981,3,9.8,13.4,1204.0945852534562,223,41806164.0,0,2024,7,12,4,3
2095,1,3.5757755557991056,4682535.47,9.552873555170098,33.17814215586318,3,14.7,14.5,1373.1775571847506,390,42142819.23,0,2024,1,27,5,1
6313,4,1.102072563999915,6854098.19,10.32011044427822,45.457725352758814,0,13.6,10.2,1477.1763340517243,826,82249178.28,0,2022,11,17,3,4
1516,4,2.8364390629389225,132149.24,11.70332252820883,-5.062072971072691,0,14.9,9.3,-264.29848,1502,1585790.88,0,2021,1,10,6,1
8371,2,5.25566088601191,9676303.24,5.694871957721758,19.071470534942257,1,15.0,7.3,4398.319654545455,1820,58057819.44,0,2020,2,27,3,1
13998,1,5.302779661821568,4425090.2,18.67194817236515,31.54336147306733,3,18.8,12.3,1441.3974592833877,182,70801443.2,1,2024,8,22,3,3
6986,2,2.039022807892221,9948051.47,8.708728734493658,3.1092964311700646,2,24.1,-2.9,26179.08281578948,1752,89532463.23,0,2020,5,5,1,2
3715,3,4.925961908834157,9735258.59,13.480969124131864,52.03569274950817,1,12.1,12.2,2007.269812371134,289,126558361.67,1,2024,5,7,1,2
14659,0,4.201730048772894,4400855.51,13.271244304545723,4.991306064403543,3,28.2,-0.4,6667.962893939393,264,57211121.63,0,2024,6,1,5,2
538,0,2.4850187352507813,13090348.91,19.19917983640841,22.17468537037932,0,7.2,3.8,6354.538305825243,275,248716629.29,0,2024,5,21,1,2
269,0,1.7163873264948566,140788.33,7.806115989564815,0.7264536637704309,2,19.5,5.9,782.1573888888888,1556,1267094.97,0,2020,11,17,1,4
8526,2,1.5657677034995916,618468.65,11.18697932659309,18.78558902158669,1,14.9,14.0,295.918014354067,512,7421623.800000001,0,2023,9,27,2,3
1701,4,1.6798909298436642,5610379.03,7.1339612418328855,9.929187543644822,1,7.4,-2.3,4754.5585,298,44883032.24,0,2024,4,28,6,2
8342,1,0.9913578545861866,14751107.53,12.88343380117527,46.930005029920224,0,26.1,5.8,2974.0136149193545,1482,191764397.89,0,2021,1,30,5,1
5987,4,3.389554611056898,4323555.45,6.042871390625736,-4.3658376180232885,0,15.9,1.1,-12716.339558823527,1465,30264888.15,0,2021,2,16,1,1
5733,2,2.5537033381883125,3480430.27,7.892171981175948,16.674220968454158,0,10.7,5.0,2109.351678787879,719,31323872.43,0,2023,3,4,5,1
7887,4,0.8505384108897056,4050616.73,9.614464663509947,-10.740744960054332,0,19.9,5.9,-5063.2709125,757,40506167.3,0,2023,1,25,2,1
16012,0,5.729150142851564,12551840.02,10.924624519054673,56.75166367850012,3,8.5,2.8,2572.0983647540984,866,125518400.2,0,2022,10,8,5,4
9825,4,3.124226903695416,5505497.27,7.780122928771282,37.97298440896234,1,26.4,14.7,1292.3702511737088,1271,38538480.89,0,2021,8,29,6,3
3958,2,1.8717353483790773,7388094.55,5.68831648193004,40.79840326296652,3,22.3,9.8,2024.1354931506849,769,44328567.3,0,2023,1,13,4,1
6557,1,2.0113934326891227,6290250.42,4.416570482435231,11.93958057105075,3,19.9,3.5,4914.258140625,1781,31451252.1,0,2020,4,6,0,2
14525,2,5.525049414965591,3774856.11,9.605604354950174,36.14808477193438,2,20.5,6.2,1051.4919526462395,1141,33973704.99,0,2022,1,6,3,1
10806,3,2.165184480368652,6117218.76,6.728805058626868,30.25145713619689,0,16.3,4.4,2325.938692015209,1171,42820531.32,0,2021,12,7,1,4
11680,1,2.651210056767157,688335.06,9.93010018026546,16.324851009425107,0,22.7,13.6,412.1766826347306,1301,6195015.540000001,0,2021,7,30,4,3
6563,0,3.894642950072672,929440.25,12.59339604888618,17.373330401022617,2,24.2,-4.8,570.2087423312884,1758,11153283.0,0,2020,4,29,2,2
1417,0,1.612323585311915,6373362.03,10.462911112967207,11.113662863014836,0,11.3,11.3,4979.1890859375,1608,63733620.3,0,2020,9,26,5,3
5147,2,3.913163647375322,7058471.22,6.350527566799497,28.186889482597778,0,26.7,2.8,2400.840551020408,1513,49409298.54,0,2020,12,30,2,4
13582,3,5.983296146670458,8221854.49,6.209053079362322,0.1007087360123435,3,23.2,-4.0,74744.13172727273,1533,49331126.94,0,2020,12,10,3,4
3923,0,3.0525930735411704,1000592.63,10.406749654229268,47.73165949480212,1,27.6,12.7,202.9599655172414,1762,11006518.93,0,2020,4,25,5,2
13142,2,2.139114419838516,1749324.81,10.09372744474534,24.724937834095112,0,28.5,12.9,754.0193146551725,1428,15743923.29,0,2021,3,25,3,1
15855,0,3.9492218972705744,3750719.83,5.751225344799893,0.6473284050508783,0,18.8,8.5,23441.9989375,192,22504318.98,0,2024,8,12,0,3
12098,3,3.352287189302002,3034899.31,7.716431752632014,8.211268842425369,2,21.0,13.3,3570.4697764705884,1595,24279194.48,0,2020,10,9,4,4
3963,2,2.8732356358955697,1397926.88,8.563241511217276,53.76094845638165,3,10.3,7.7,287.63927572016456,287,12581341.919999998,0,2024,5,9,3,2
4861,1,1.1625212504134694,791377.56,10.7726486217061,10.972789501924469,2,5.5,9.9,682.2220344827587,342,7913775.600000001,0,2024,3,15,4,1
5735,4,2.0380554437149394,8736821.61,13.285286297622909,39.39206366715433,3,22.1,-0.1,2447.288966386554,632,122315502.54,1,2023,5,30,1,2
3966,0,3.702854840473959,5700050.33,10.860922997776472,44.24178883700992,3,18.9,7.0,1316.4088521939957,436,57000503.3,0,2023,12,12,1,4
10647,4,0.9325478666634772,5854441.46,11.253169924460336,-4.494228159144911,2,28.1,13.2,-17218.94547058823,623,52689973.14,0,2023,6,8,3,2
31,2,3.3416924457010806,3689407.47,4.649831321501171,9.487916698644426,0,6.6,-0.3,3294.1138125,141,18447037.35,0,2024,10,2,2,4
8826,1,3.1730946507383377,7847330.73,8.432874506467186,-2.670535224201188,1,24.3,-1.6,-49045.817062500006,1270,62778645.84,0,2021,8,30,0,3
5008,2,3.803685436020925,3833791.87,8.083644831339885,42.11681404164776,3,19.8,-3.6,815.7003978723404,115,30670334.96,0,2024,10,28,0,4
4131,4,1.7936662330735236,1797197.44,9.067207331558851,2.9499004695845192,2,13.9,7.2,4857.290378378379,1254,16174776.96,0,2021,9,15,2,3
13043,2,1.630694094139041,358736.55,9.840642053959744,-3.0297081420963914,2,6.9,4.9,-2110.215,1798,3587365.5,0,2020,3,20,4,1
1174,0,4.568335671292885,4383131.75,11.725432467226582,19.01181582866027,0,27.2,6.4,1983.317533936652,954,48214449.25,1,2022,7,12,1,3
8967,1,1.9971888501512167,979662.94,11.578171524455822,-0.3164469281200018,2,18.0,7.8,13995.184857142856,330,11755955.28,0,2024,3,27,2,1
11331,0,2.085650405781829,11549993.24,8.716655134147587,8.67543121945242,3,14.9,6.5,12031.242958333334,1629,103949939.16,0,2020,9,5,5,3
14897,1,3.2752362110929303,8877186.18,4.412309591209924,-8.088843819613526,2,24.0,7.7,-13249.531611940298,1526,35508744.72,0,2020,12,17,3,4
16165,4,1.849902283553981,5888700.4,10.948672118183213,-5.791858111139666,3,17.6,-0.4,-12268.125833333334,1489,64775704.400000006,0,2021,1,23,5,1
5806,4,2.370693279559473,273722.1,14.153911337912255,41.10605182358709,0,11.6,5.3,64.86305687203792,287,3558387.3,0,2024,5,9,3,2
8827,4,2.254130464583633,8970777.34,9.63263200858709,15.211781892436484,2,16.6,-2.5,5215.568220930232,1740,89707773.4,0,2020,5,17,6,2
13844,2,1.8604693214384005,13859353.86,12.302227016763208,6.4935735925630285,1,12.1,12.4,18728.856567567567,468,138593538.6,0,2023,11,10,4,4
4567,3,3.840581252465568,7416801.69,7.186952616866333,27.378706967259493,1,18.1,-1.3,2841.686471264368,27,51917611.830000006,0,2025,1,24,4,1
7075,4,1.9404608805897896,1839567.09,10.977380496001873,49.35294348891105,0,16.3,11.8,376.9604692622951,698,23914372.17,1,2023,3,25,5,1
6808,3,1.8642928730018309,2027824.28,8.171456608038682,27.14031601671228,2,24.9,5.2,701.6693010380623,152,18250418.52,0,2024,9,21,5,3
5493,2,2.21892931061559,1757087.59,8.644513012907934,-7.218007862233889,1,24.7,-0.4,-3029.4613620689656,875,15813788.31,0,2022,9,29,3,3
13053,3,1.8655122720070865,1934672.96,11.8817219122228,37.516908508703445,3,13.7,-0.2,443.7323302752293,1165,21281402.56,1,2021,12,13,0,4
15906,4,4.304573579108388,6510047.19,19.245172202973865,-6.279242230980267,3,19.5,7.5,-10850.07865,820,97650707.85,0,2022,11,23,2,4
8331,2,3.443186942044614,5298028.7,9.848406398145556,10.646576010488076,2,17.8,11.0,4567.266120689656,1420,52980287.0,0,2021,4,2,4,2
15464,1,1.9683217059597768,478780.94,3.1221612144917783,30.990992216589472,3,17.1,12.8,141.65116568047338,540,1436342.82,0,2023,8,30,2,3
3665,0,0.9118393214728164,5981078.9,6.462286892351914,36.35156952363125,0,21.0,5.8,1514.1971898734178,1550,41867552.3,0,2020,11,23,0,4
0,3,2.32624817990591,10768883.77,7.240119418115405,-0.2870819913130453,1,14.7,3.8,153841.1967142857,917,75382186.39,0,2022,8,18,3,3
9527,1,3.3093325804805733,2416122.3,13.083346760113637,2.824771723409101,1,12.8,0.8,5491.187045454545,204,28993467.6,0,2024,7,31,2,3
14771,3,2.058115302656512,2775648.55,6.984507443670459,6.891053956117601,2,16.1,10.8,3855.0674305555553,339,19429539.85,0,2024,3,18,0,1
2314,0,2.920823721345738,1533120.29,10.14063301813881,16.38988490465373,0,13.3,7.5,1022.0801933333332,127,15331202.9,0,2024,10,16,2,4
1413,1,0.926646045316512,6414050.15,13.272935299035211,-0.6176626098592667,1,15.7,8.8,213801.6716666667,805,89796702.10000001,0,2022,12,8,3,4
3480,0,4.179011761565146,1116698.48,14.930587646344478,10.2101076303681,1,5.8,-2.2,915.3266229508196,870,14517080.24,0,2022,10,4,1,4
9785,3,3.7339919213428496,4347275.73,9.870114174770974,-5.103800111444068,1,9.5,6.8,-10109.943558139536,427,43472757.3,0,2023,12,21,3,4
4688,1,0.9173140179830158,5915080.36,5.09328470441651,34.106600114436546,3,15.5,9.2,1435.6991165048544,808,35490482.160000004,0,2022,12,5,0,4
5317,1,0.9824486843953528,1968924.12,11.898973332797736,43.585985570671866,1,17.5,2.9,430.8367877461707,372,25596013.56,0,2024,2,14,2,1
15018,2,0.962085685709541,9856234.2,7.022972534676564,20.88283786007464,2,11.7,8.8,4212.065897435898,836,59137405.2,0,2022,11,7,0,4
3735,2,1.915363335891993,7692900.84,9.96750645153756,29.13754031640812,3,21.7,2.0,2434.4622911392403,402,69236107.56,0,2024,1,15,0,1
16117,4,6.0349905898292535,2855414.77,10.165605080052266,52.7648504581284,2,24.6,12.9,587.5339032921811,1584,22843318.16,0,2020,10,20,1,4
3455,3,4.381938482458636,9544853.45,6.633729457305835,37.783891650878985,0,5.7,-1.3,2927.8691564417177,1442,57269120.7,0,2021,3,11,3,1
14085,3,3.9849550238954743,1291342.4,12.731417641685706,27.37897439023362,3,21.4,5.6,375.39023255813953,1509,15496108.8,0,2021,1,3,6,1
3202,2,4.303018610698933,4952554.07,7.592502779914962,25.624250893587504,2,26.3,13.3,1645.3668006644518,866,34667878.49,0,2022,10,8,5,4
725,3,5.991959433137192,1315015.02,16.547176967810028,35.31023673561596,3,29.4,5.7,337.1833384615385,1695,21040240.32,0,2020,7,1,2,3
15226,3,6.873983005021722,517591.39,9.132956006737253,-8.263382465905652,2,17.1,11.7,-646.9892375000001,976,4658322.51,0,2022,6,20,0,2
9828,4,2.0514074694912154,7975348.75,10.828774748354224,28.353431324438656,2,20.0,6.7,2658.449583333333,579,79753487.5,0,2023,7,22,5,3
4507,3,3.031006401641819,2091438.11,16.066896426226336,48.66935902144666,1,10.0,-4.3,436.6259102296451,655,29280133.540000003,1,2023,5,7,6,2
14640,1,4.057652486801315,8998945.62,9.388439814286052,12.44413312178734,2,15.2,4.5,7257.214209677419,204,107987347.44,0,2024,7,31,2,3
13734,1,1.9808551456570915,8414411.52,11.859954669979896,37.11310157904689,1,16.1,-4.9,2511.764632835821,546,117801761.28,1,2023,8,24,3,3
13269,4,5.830895762056202,7702079.03,11.206892762985223,24.04843539948561,1,15.8,4.0,2628.695914675768,626,84722869.33,1,2023,6,5,0,2
11994,4,3.046051566948832,8570475.26,8.469596187541445,0.6722687464761989,2,7.0,7.5,47613.751444444446,692,77134277.34,0,2023,3,31,4,1
7875,1,4.704221812269746,1578330.19,11.332260182667577,32.853021414077574,1,16.3,-2.4,444.6000535211268,779,15783301.9,0,2023,1,3,1,1
9863,2,1.9021591872800043,2549459.16,5.483274787852408,23.282391453650582,2,14.6,6.7,995.882484375,1181,17846214.12,0,2021,11,27,5,4
11922,4,3.80546150155856,2286022.83,9.022911155795704,31.60592707286428,0,19.9,2.8,612.8747533512066,994,18288182.64,0,2022,6,2,3,2
5026,0,5.523382842140757,3403098.45,6.967502074183897,34.154527901034164,0,8.8,1.2,1090.7366826923078,158,30627886.05,0,2024,9,15,6,3
7897,1,3.5930718131307886,6252875.38,13.0016791105434,12.483320297774656,0,24.1,14.2,4631.759540740741,478,87540255.32,0,2023,10,31,1,4
13424,0,2.272190358456962,3485243.77,9.996886775866423,33.730398707095624,1,21.5,-0.2,833.7903755980861,442,34852437.7,0,2023,12,6,2,4
8687,0,0.8655786658270879,3641658.77,6.414966458175038,13.792662972322756,3,8.7,-3.0,2276.03673125,476,21849952.62,0,2023,11,2,3,4
7527,4,2.074634575907676,7495416.05,8.172379608036806,-10.32136325215248,2,29.7,5.7,-8421.815786516854,709,67458744.45,0,2023,3,14,1,1
11332,4,3.5998224644544625,9142372.49,11.552469161238548,-1.871691563819656,2,28.2,14.3,-152372.87483333334,857,100566097.39,0,2022,10,17,0,4
6813,1,7.43206846162245,1794960.16,7.454997626604182,30.16409269952412,0,7.6,4.4,520.2783072463768,244,14359681.28,0,2024,6,21,4,2
14897,4,3.991354011964298,5647264.91,5.030722469383976,44.697187233705606,2,21.4,1.1,1219.7116436285098,331,33883589.46,0,2024,3,26,1,1
7924,3,3.3609312373410223,4433058.94,13.503134346113884,0.6640446852248458,2,29.7,11.5,27706.618375,1615,62062825.16,0,2020,9,19,5,3
2316,2,1.9713183180186624,1803045.76,5.105584998891304,-4.129803061939942,2,10.8,0.2,-4507.6144,1198,9015228.8,0,2021,11,10,2,4
3753,2,0.9422577661051046,6387455.65,10.820946282982426,2.425509161865685,3,15.4,14.2,17742.93236111111,383,70262012.15,0,2024,2,3,5,1
10920,2,4.807894289103257,1540406.41,9.889695269618874,-1.208339838595219,3,22.3,-1.9,-154040.64099999977,667,20025283.33,0,2023,4,25,1,2
10674,3,2.2001222273119927,6400937.95,10.13538653142319,-2.410509665639076,1,10.4,4.1,-42672.91966666667,610,64009379.5,0,2023,6,21,2,2
12121,0,3.870892171298268,4360343.58,18.515803820429177,25.84428693408464,2,21.7,-0.3,1608.9828708487084,1441,74125840.86,1,2021,3,12,4,1
8749,1,6.684707699832527,3811633.86,11.761098404192298,15.7875850986867,1,25.9,5.3,2071.540141304348,804,41927972.46,1,2022,12,9,4,4
13051,4,2.8137902079711643,3161978.22,13.953371779802962,-8.447689046087756,3,23.3,-4.9,-3952.472775,470,41105716.86,0,2023,11,8,2,4
10479,4,3.78806487660774,7573646.07,10.21213013155812,15.706099123469665,3,29.4,10.2,4050.0781122994654,1308,75736460.7,0,2021,7,23,4,3
2929,0,4.027108597809174,3748280.43,9.253296972635322,7.881361115516938,1,27.7,13.5,3987.532372340426,1407,33734523.870000005,0,2021,4,15,3,2
